-1.86    -7020.530082288891    -2.2492667865305673
-1.85    -6682.477982164336    -2.2416466666989066
-1.84    -6358.953825071821    -2.234009158257346
-1.83    -6049.409317721701    -2.226354035642573
-1.82    -5753.313964807399    -2.2186810704949673
-1.81    -5470.154585974707    -2.2109900316040427
-1.8    -5199.434843311543    -2.20328068485271
-1.79    -4940.674779185779    -2.1955527931603482
-1.78    -4693.410364260665    -2.187806116424638
-1.77    -4457.193055519222    -2.180040411462134
-1.76    -4231.589364130877    -2.1722554319475447
-1.75    -4016.1804329954534    -2.1644509283516835
-1.74    -3810.5616238014654    -2.156626647878062
-1.73    -3614.342113437543    -2.1487823343980845
-1.72    -3427.1444995975826    -2.1409177283848146
-1.71    -3248.6044154220926    -2.1330325668452748
-1.7    -3078.370153019961    -2.125126583251245
-1.69    -2916.1022957166942    -2.117199507468513
-1.68    -2761.4733588769614    -2.109251065684552
-1.67    -2614.167439151035    -2.1012809803345736
-1.66    -2473.8798719964975    -2.0932889700259163
-1.65    -2340.3168973283405    -2.085274749460738
-1.64    -2213.195333152301    -2.077238029356955
-1.63    -2092.2422570380554    -2.0691785163673937
-1.62    -1977.1946952905678    -2.0610959129971054
-1.61    -1867.7993196796187    -2.0529899175188007
-1.6    -1763.8121515892942    -2.0448602238863516
-1.59    -1664.998273450783    -2.036706521646321
-1.58    -1571.131547323647    -2.0285284958474574
-1.57    -1481.994340492319    -2.0203258269481226
-1.56    -1397.3772579462534    -2.012098190721577
-1.55    -1317.0788816138358    -2.0038452581590964
-1.54    -1240.9055162217564    -1.9955666953708384
-1.53    -1168.670941653217    -1.98726216348443
-1.52    -1100.1961716799328    -1.978931318541197
-1.51    -1035.3092189445183    -1.970573811389995
-1.5    -973.8448660714282    -1.9621892875785714
-1.49    -915.6444427862292    -1.953777387242407
-1.48    -860.5556089245393    -1.9453377449909697
-1.47    -808.4321432135494    -1.936869989791325
-1.46    -759.1337377105924    -1.9283737448490328
-1.45    -712.5257977847755    -1.9198486274862723
-1.44    -668.4792475292224    -1.9112942490171274
-1.43    -626.8703404930038    -1.9027102146199666
-1.42    -587.5804756233391    -1.8940961232068496
-1.41    -550.4960183101729    -1.8854515672898955
-1.4    -515.5081264267058    -1.8767761328445396
-1.39    -482.51258126095735    -1.8680693991696133
-1.38    -451.4096232349062    -1.8593309387441745
-1.37    -422.10379230921524    -1.8505603170810185
-1.36    -394.5037729729997    -1.841757092576797
-1.35    -368.5222437195557    -1.8329208163586792
-1.34    -344.0757309103671    -1.824051032127474
-1.33    -321.0844669311614    -1.8151472759971508
-1.32    -299.47225254517866    -1.8062090763306806
-1.31    -279.1663233502244    -1.7972359535721314
-1.3    -260.0972202474653    -1.7882274200749446
-1.29    -242.19866383131023    -1.7791829799263206
-1.28    -225.40743261108452    -1.7701021287676513
-1.27    -209.66324497656788    -1.7609843536109244
-1.26    -194.90864482081506    -1.7518291326510418
-1.25    -181.08889073501393    -1.7426359350739806
-1.24    -168.1518486914693    -1.733404220860742
-1.23    -156.04788813211258    -1.7241334405870272
-1.22    -144.72978138124984    -1.7148230352185847
-1.21    -134.15260630255452    -1.7054724359021816
-1.2    -124.27365212159995    -1.6960810637521493
-1.19    -115.05232833650182    -1.6866483296324637
-1.18    -106.45007664050749    -1.6771736339343255
-1.17    -98.43028578162394    -1.6676563663492114
-1.16    -90.95820928562213    -1.6580959056373772
-1.15    -84.0008859699895    -1.6484916193917956
-1.14    -77.5270631776281    -1.6388428637975319
-1.13    -71.50712266030787    -1.6291489833865624
-1.12    -65.91300904309063    -1.6194093107880558
-1.11    -60.71816080213127    -1.609623166474148
-1.1    -55.897443689449055    -1.5997898585012644
-1.09    -51.42708653942907    -1.5899086822470472
-1.08    -47.28461939298225    -1.5799789201429728
-1.07    -43.4488138764394    -1.5699998414027636
-1.06    -39.89962577339877    -1.5599707017467128
-1.05    -36.618139728876564    -1.5498907431220783
-1.04    -33.586516026231    -1.5397591934197155
-1.03    -30.787939378440548    -1.5295752661871558
-1.02    -28.20656967641713    -1.5193381603383733
-1.01    -25.827494638124463    -1.5090470598605057
-1.0    -23.63668430335096    -1.4987011335178484
-0.99    -21.620947320055365    -1.4882995345534773
-0.98    -19.76788896926185    -1.4778414003889009
-0.97    -18.065870876529146    -1.4673258523222006
-0.96    -16.50397235905614    -1.4567519952251695
-0.95    -15.071953358513529    -1.446118917240023
-0.94    -13.760218910708168    -1.4354256894763269
-0.93    -12.55978510419309    -1.424671365708853
-0.92    -11.462246480932567    -1.4138549820771644
-0.91    -10.45974483311729    -1.402975556787815
-0.9    -9.5449393512    -1.3920320898201382
-0.89    -8.710978079187178    -1.3810235626367195
-0.88    -7.9514706341769195    -1.369948937899747
-0.87    -7.260462148077405    -1.3588071591945659
-0.86    -6.632408390374328    -1.3475971507618945
-0.85    -6.062152031739136    -1.3363178172403098
-0.84    -5.544900009183094    -1.324968043420767
-0.83    -5.07620195436496    -1.313546694015085
-0.82    -4.651929647552457    -1.3020526134405326
-0.81    -4.2682574606197505    -1.2904846256228368
-0.8    -3.921643753334745    -1.27884153382016
-0.79    -3.6088131880513874    -1.2671221204708367
-0.78    -3.326739928772877    -1.2553251470679079
-0.77    -3.0726316913923872    -1.243449354063773
-0.76    -2.8439146127478905    -1.2314934608085804
-0.75    -2.638218906947544    -1.2194561655262952
-0.74    -2.453365278231391    -1.2073361453327318
-0.73    -2.287352060434203    -1.1951320563002121
-0.72    -2.1383430539028834    -1.1828425335739086
